Name,PlayerFirstName,PlayerSurname,Team,Number,Position,Price,PriceChg,TotalPriceChg,PricedAt,Breakeven,LastScore,Played,Last3Avg,Last5Avg,SeasonAvg,Games,SeasonScore,StateAvg,LastSeason,LastSeasonGames,LastSeasonHigh,2022B,LiveScore,Playing,player_id,season_num,RoundID,score_column,PlayerIcon,OppTeam,StartPrice,StartPriceChg,MatchStatus,Kick,Handball,Marks,Tackles,Hitouts,FreeFor,FreeAgainst,Goals,Behinds,TimeOnGround
Tanya Hetherington,Tanya,Hetherington,HAW,9,Defender,61800,-3000,-3000,41.57148379,56,24,1,24,24,24,1,24,0,38.3,4,120,67,24,0,CD_I997684,8,1,LAST,0,HAW,64800,-3000,1,6,5,10,9,7,2,3,8,1,43
Tanya Hetherington,Tanya,Hetherington,HAW,9,Defender,57200,-4600,-7600,38.54947705,57,26,1,25,25,25,2,50,0,38.3,4,120,67,26,0,CD_I997684,8,2,LAST,0,HAW,61800,-4600,1,9,8,7,3,6,5,3,1,10,22
Jasmine Grierson,Jasmine,Grierson,HAW,10,Defender,57800,0,0,34.18296173,34,0,0,0,0,0,0,0,0,32.25,4,120,67,0,0,CD_I1007006,8,0,LAST,0,HAW,57800,0,1,1,10,5,8,3,9,4,5,7,6
Jasmine Grierson,Jasmine,Grierson,HAW,10,Defender,59400,1600,1600,39.95705723,33,49,1,49,49,49,1,49,0,32.25,4,120,67,49,0,CD_I1007006,8,1,LAST,0,HAW,57800,1600,1,2,7,7,8,2,1,7,1,1,35
Jasmine Grierson,Jasmine,Grierson,HAW,10,Defender,60000,600,2200,40.43651439,38,37,1,43,43,43,2,86,0,32.25,4,120,67,37,0,CD_I1007006,8,2,LAST,0,HAW,59400,600,1,4,4,2,6,1,6,9,3,5,89
Chloe Dalton,Chloe,Dalton,HAW,11,Midfielder,75100,0,0,44.41419422,44,0,0,0,0,0,0,0,0,47.25,4,120,67,0,0,CD_I1012549,8,0,LAST,0,HAW,75100,0,1,7,6,1,9,8,6,2,7,6,21
Chloe Dalton,Chloe,Dalton,HAW,11,Midfielder,74700,-400,-400,50.24902652,52,48,1,48,48,48,1,48,0,47.25,4,120,67,48,0,CD_I1012549,8,1,LAST,0,HAW,75100,-400,1,4,10,9,6,4,1,8,6,9,12
Chloe Dalton,Chloe,Dalton,HAW,11,Midfielder,81800,7100,6700,55.12844796,25,98,1,73,73,73,2,146,0,47.25,4,120,67,98,0,CD_I1012549,8,2,LAST,0,HAW,74700,7100,1,3,5,2,3,2,5,10,6,3,86
Isabel Huntington,Isabel,Huntington,HAW,12,Forward,60700,0,0,35.89802382,36,0,0,0,0,0,0,0,0,19,4,120,67,0,0,CD_I997725,8,0,LAST,0,HAW,60700,0,1,10,9,2,3,5,1,7,9,2,54
Isabel Huntington,Isabel,Huntington,HAW,12,Forward,60700,0,0,35.89802382,36,0,0,0,0,0,0,0,0,19,4,120,67,0,0,CD_I997725,8,1,LAST,0,HAW,60700,0,1,10,1,8,4,8,5,5,7,2,62
Isabel Huntington,Isabel,Huntington,HAW,12,Forward,60700,0,0,35.89802382,36,0,0,0,0,0,0,0,0,19,4,120,67,0,0,CD_I997725,8,2,LAST,0,HAW,60700,0,1,8,7,2,6,10,5,8,2,4,97
Cora Staunton,Cora,Staunton,HAW,13,Forward,73200,0,0,43.29053285,43,0,0,0,0,0,0,0,0,43.3,4,120,67,0,0,CD_I1010666,8,0,LAST,0,HAW,73200,0,1,4,3,8,2,3,8,7,8,3,69
Cora Staunton,Cora,Staunton,HAW,13,Forward,72200,-1000,-1000,48.56733219,53,43,1,43,43,43,1,43,0,43.3,4,120,67,43,0,CD_I1010666,8,1,LAST,0,HAW,73200,-1000,1,4,5,9,5,2,4,6,7,9,61
Cora Staunton,Cora,Staunton,HAW,13,Forward,66500,-5700,-6700,44.81713679,69,16,1,29.5,29.5,29.5,2,59,0,43.3,4,120,67,16,0,CD_I1010666,8,2,LAST,0,HAW,72200,-5700,1,2,7,8,9,7,1,2,10,4,42
Annalyse Lister,Annalyse,Lister,HAW,14,Defender,64800,0,0,38.32276678,38,0,0,0,0,0,0,0,0,38.3,4,120,67,0,0,CD_I1010244,8,0,LAST,0,HAW,64800,0,1,3,9,7,9,8,1,7,9,10,23
Annalyse Lister,Annalyse,Lister,HAW,14,Defender,64800,0,0,38.32276678,38,0,0,0,0,0,0,0,0,38.3,4,120,67,0,0,CD_I1010244,8,1,LAST,0,HAW,64800,0,1,2,9,6,3,6,8,6,2,10,63
Annalyse Lister,Annalyse,Lister,HAW,14,Defender,60400,-4400,-4400,40.70609116,61,15,1,15,15,15,1,15,0,38.3,4,120,67,15,0,CD_I1010244,8,2,LAST,0,HAW,64800,-4400,1,5,9,2,8,8,7,4,2,5,84
Brid Stack,Brid,Stack,HAW,15,Defender,53100,0,0,31.40337834,31,0,0,0,0,0,0,0,0,31.4,4,120,67,0,0,CD_I1021525,8,0,LAST,0,HAW,53100,0,1,7,3,3,10,7,1,10,8,7,1
Brid Stack,Brid,Stack,HAW,15,Defender,57000,3900,3900,38.34263068,20,61,1,61,61,61,1,61,0,31.4,4,120,67,61,0,CD_I1021525,8,1,LAST,0,HAW,53100,3900,1,4,2,7,10,8,8,3,2,4,45
Brid Stack,Brid,Stack,HAW,15,Defender,59000,2000,5900,39.76257249,32,33,1,47,47,47,2,94,0,31.4,4,120,67,33,0,CD_I1021525,8,2,LAST,0,HAW,57000,2000,1,7,1,5,1,3,6,3,1,9,61
Isadora McLeay,Isadora,McLeay,HAW,16,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1022750,8,0,LAST,0,HAW,28700,0,1,4,4,2,2,10,2,4,2,6,8
Isadora McLeay,Isadora,McLeay,HAW,16,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1022750,8,1,LAST,0,HAW,28700,0,1,8,2,1,9,5,5,4,1,2,62
Isadora McLeay,Isadora,McLeay,HAW,16,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1022750,8,2,LAST,0,HAW,28700,0,1,5,3,8,6,3,6,1,9,5,40
Georgia Garnett,Georgia,Garnett,HAW,17,Defender,68500,0,0,40.51094946,41,0,0,0,0,0,0,0,0,40.5,4,120,67,0,0,CD_I1009822,8,0,LAST,0,HAW,68500,0,1,2,3,10,9,1,2,9,4,1,60
Georgia Garnett,Georgia,Garnett,HAW,17,Defender,70700,2200,2200,47.55831559,38,60,1,60,60,60,1,60,0,40.5,4,120,67,60,0,CD_I1009822,8,1,LAST,0,HAW,68500,2200,1,1,2,6,9,10,4,4,10,8,97
Georgia Garnett,Georgia,Garnett,HAW,17,Defender,74800,4100,6300,50.41085461,34,64,1,62,62,62,2,124,0,40.5,4,120,67,64,0,CD_I1009822,8,2,LAST,0,HAW,70700,4100,1,10,4,5,9,7,2,10,7,6,22
Tarni Evans,Tarni,Evans,HAW,18,Forward,45600,0,0,26.96787292,27,0,0,0,0,0,0,0,0,28.5,4,120,67,0,0,CD_I1017292,8,0,LAST,0,HAW,45600,0,1,9,1,4,8,6,10,1,1,9,5
Tarni Evans,Tarni,Evans,HAW,18,Forward,45000,-600,-600,30.2704979,33,27,1,27,27,27,1,27,0,28.5,4,120,67,27,0,CD_I1017292,8,1,LAST,0,HAW,45600,-600,1,10,5,10,5,1,7,9,6,1,24
Tarni Evans,Tarni,Evans,HAW,18,Forward,48600,3600,3000,32.75357666,18,56,1,41.5,41.5,41.5,2,83,0,28.5,4,120,67,56,0,CD_I1017292,8,2,LAST,0,HAW,45000,3600,1,3,10,3,8,2,5,5,4,10,78
Grace Hill,Grace,Hill,HAW,19,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1030006,8,0,LAST,0,HAW,28700,0,1,4,6,8,6,1,2,7,5,1,73
Grace Hill,Grace,Hill,HAW,19,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1030006,8,1,LAST,0,HAW,28700,0,1,5,2,8,2,1,2,2,9,6,51
Grace Hill,Grace,Hill,HAW,19,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1030006,8,2,LAST,0,HAW,28700,0,1,8,7,9,6,6,3,6,4,2,75
Fleur Davies,Fleur,Davies,HAW,20,Ruck,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1024584,8,0,LAST,0,HAW,28700,0,1,7,4,7,5,8,4,3,2,9,91
Fleur Davies,Fleur,Davies,HAW,20,Ruck,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1024584,8,1,LAST,0,HAW,28700,0,1,1,2,3,9,2,1,5,1,3,3
Fleur Davies,Fleur,Davies,HAW,20,Ruck,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1024584,8,2,LAST,0,HAW,28700,0,1,4,3,3,1,6,9,5,6,1,71
Pepa Randall,Pepa,Randall,HAW,21,Defender,57100,0,0,33.76898122,34,0,0,0,0,0,0,0,0,33.77777778,4,120,67,0,0,CD_I1001688,8,0,LAST,0,HAW,57100,0,1,5,9,8,2,4,8,2,3,9,61
Pepa Randall,Pepa,Randall,HAW,21,Defender,57000,-100,-100,38.34263068,39,38,1,38,38,38,1,38,0,33.77777778,4,120,67,38,0,CD_I1001688,8,1,LAST,0,HAW,57100,-100,1,1,7,1,3,1,4,3,6,8,42
Pepa Randall,Pepa,Randall,HAW,21,Defender,52100,-4900,-5000,35.11237333,56,7,1,22.5,22.5,22.5,2,45,0,33.77777778,4,120,67,7,0,CD_I1001688,8,2,LAST,0,HAW,57000,-4900,1,7,3,8,4,3,5,7,10,9,55
Meghan Gaffney,Meghan,Gaffney,HAW,22,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,38,0,4,120,67,0,0,CD_I1019848,8,0,LAST,0,HAW,28700,0,1,10,8,1,5,6,3,2,9,4,90
Meghan Gaffney,Meghan,Gaffney,HAW,22,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,38,0,4,120,67,0,0,CD_I1019848,8,1,LAST,0,HAW,28700,0,1,3,5,4,1,2,9,2,9,9,89
Meghan Gaffney,Meghan,Gaffney,HAW,22,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,38,0,4,120,67,0,0,CD_I1019848,8,2,LAST,0,HAW,28700,0,1,7,6,1,6,5,1,9,1,10,18
Madison Brazendale,Madison,Brazendale,HAW,23,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1021894,8,0,LAST,0,HAW,28700,0,1,6,3,1,4,2,7,7,4,3,20
Madison Brazendale,Madison,Brazendale,HAW,23,Midfielder,33500,4800,4800,22.53470399,1,50,1,50,50,50,1,50,0,0,4,120,67,50,0,CD_I1021894,8,1,LAST,0,HAW,28700,4800,1,6,3,8,8,9,8,6,2,7,8
Madison Brazendale,Madison,Brazendale,HAW,23,Midfielder,34300,800,5600,23.11620739,21,6,1,28,28,28,2,56,0,0,4,120,67,6,0,CD_I1021894,8,2,LAST,0,HAW,33500,800,1,9,9,8,6,10,1,10,9,8,10
Haneen Zreika,Haneen,Zreika,HAW,24,Forward,79900,0,0,47.25291769,47,0,0,0,0,0,0,0,0,47.22222222,4,120,67,0,0,CD_I1009801,8,0,LAST,0,HAW,79900,0,1,10,6,4,1,8,4,8,6,9,24
Haneen Zreika,Haneen,Zreika,HAW,24,Forward,75000,-4900,-4900,50.45082984,73,22,1,22,22,22,1,22,0,47.22222222,4,120,67,22,0,CD_I1009801,8,1,LAST,0,HAW,79900,-4900,1,8,8,3,2,1,8,9,7,2,43
Haneen Zreika,Haneen,Zreika,HAW,24,Forward,69800,-5200,-10100,47.04114508,68,40,1,31,31,31,2,62,0,47.22222222,4,120,67,40,0,CD_I1009801,8,2,LAST,0,HAW,75000,-5200,1,5,6,7,3,5,7,4,6,5,16
Cambridge McCormick,Cambridge,McCormick,HAW,25,Ruck,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1029617,8,0,LAST,0,HAW,28700,0,1,5,5,4,5,1,7,10,6,2,60
Cambridge McCormick,Cambridge,McCormick,HAW,25,Ruck,35200,6500,6500,23.67825614,-6,61,1,61,61,61,1,61,0,0,4,120,67,61,0,CD_I1029617,8,1,LAST,0,HAW,28700,6500,1,3,3,5,2,3,2,4,4,6,45
Cambridge McCormick,Cambridge,McCormick,HAW,25,Ruck,41700,6500,13000,28.1033775,2,36,1,48.5,48.5,48.5,2,97,0,0,4,120,67,36,0,CD_I1029617,8,2,LAST,0,HAW,35200,6500,1,10,2,10,9,5,6,2,7,7,68
Georgina Fowler,Georgina,Fowler,HAW,26,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,4,4,120,67,0,0,CD_I1024297,8,0,LAST,0,HAW,28700,0,1,9,3,8,6,10,3,10,10,7,78
Georgina Fowler,Georgina,Fowler,HAW,26,Forward,28700,0,0,19.30585089,27,10,1,10,10,10,1,10,0,4,4,120,67,10,0,CD_I1024297,8,1,LAST,0,HAW,28700,0,1,10,6,1,5,6,3,7,5,4,77
Georgina Fowler,Georgina,Fowler,HAW,26,Forward,28700,0,0,19.30585089,27,0,0,10,10,10,1,10,0,4,4,120,67,0,0,CD_I1024297,8,2,LAST,0,HAW,28700,0,1,1,5,4,2,1,10,3,5,1,33
Casidhe Simmons,Casidhe,Simmons,HAW,28,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,12,4,120,67,0,0,CD_I1024298,8,0,LAST,0,HAW,28700,0,1,5,10,9,3,10,5,9,8,7,65
Casidhe Simmons,Casidhe,Simmons,HAW,28,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,12,4,120,67,0,0,CD_I1024298,8,1,LAST,0,HAW,28700,0,1,4,2,5,8,10,5,9,4,5,4
Casidhe Simmons,Casidhe,Simmons,HAW,28,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,12,4,120,67,0,0,CD_I1024298,8,2,LAST,0,HAW,28700,0,1,10,10,10,8,2,7,3,3,6,65
Jodie Hicks,Jodie,Hicks,HAW,29,Forward,31100,0,0,18.39256245,18,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1001681,8,0,LAST,0,HAW,31100,0,1,2,2,6,1,10,1,2,7,5,6
Jodie Hicks,Jodie,Hicks,HAW,29,Forward,33100,2000,2000,22.2656329,13,34,1,34,34,34,1,34,0,0,4,120,67,34,0,CD_I1001681,8,1,LAST,0,HAW,31100,2000,1,2,6,8,3,1,8,8,9,5,2
Jodie Hicks,Jodie,Hicks,HAW,29,Forward,36700,3600,5600,24.73366797,10,36,1,35,35,35,2,70,0,0,4,120,67,36,0,CD_I1001681,8,2,LAST,0,HAW,33100,3600,1,2,2,8,8,10,3,5,8,3,32
Ally Dallaway,Ally,Dallaway,HAW,30,Midfielder,82000,0,0,48.4948592,48,0,0,0,0,0,0,0,0,48.5,4,120,67,0,0,CD_I1024984,8,0,LAST,0,HAW,82000,0,1,7,10,9,8,3,1,9,6,9,55
Ally Dallaway,Ally,Dallaway,HAW,30,Midfielder,83400,1400,1400,56.10132278,50,64,1,64,64,64,1,64,0,48.5,4,120,67,64,0,CD_I1024984,8,1,LAST,0,HAW,82000,1400,1,7,6,8,10,10,5,8,7,10,97
Ally Dallaway,Ally,Dallaway,HAW,30,Midfielder,83200,-200,1200,56.07196663,57,49,1,56.5,56.5,56.5,2,113,0,48.5,4,120,67,49,0,CD_I1024984,8,2,LAST,0,HAW,83400,-200,1,3,10,10,4,2,4,7,10,1,3
Brodee Mowbray,Brodee,Mowbray,HAW,31,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,2,4,120,67,0,0,CD_I1022723,8,0,LAST,0,HAW,28700,0,1,10,1,4,8,1,8,4,7,8,23
Brodee Mowbray,Brodee,Mowbray,HAW,31,Forward,32200,3500,3500,21.66022294,5,42,1,42,42,42,1,42,0,2,4,120,67,42,0,CD_I1022723,8,1,LAST,0,HAW,28700,3500,1,3,1,3,7,4,4,8,2,2,5
Brodee Mowbray,Brodee,Mowbray,HAW,31,Forward,37100,4900,8400,25.00324473,5,37,1,39.5,39.5,39.5,2,79,0,2,4,120,67,37,0,CD_I1022723,8,2,LAST,0,HAW,32200,4900,1,4,4,9,2,10,8,9,10,8,49
Tait Mackrill,Tait,Mackrill,HAW,32,Forward,60600,0,0,35.83888375,36,0,0,0,0,0,0,0,0,35.85714286,4,120,67,0,0,CD_I1009781,8,0,LAST,0,HAW,60600,0,1,2,4,1,1,3,6,5,10,5,76
Tait Mackrill,Tait,Mackrill,HAW,32,Forward,64700,4100,4100,43.52224921,25,67,1,67,67,67,1,67,0,35.85714286,4,120,67,67,0,CD_I1009781,8,1,LAST,0,HAW,60600,4100,1,4,1,10,9,8,2,8,3,6,80
Tait Mackrill,Tait,Mackrill,HAW,32,Forward,67700,3000,7100,45.62586707,34,44,1,55.5,55.5,55.5,2,111,0,35.85714286,4,120,67,44,0,CD_I1009781,8,2,LAST,0,HAW,64700,3000,1,7,3,9,1,9,3,10,6,6,15
Emily Pease,Emily,Pease,HAW,33,Midfielder,73800,0,0,43.64537328,44,0,0,0,0,0,0,0,0,43.66666667,4,120,67,0,0,CD_I1017286,8,0,LAST,0,HAW,73800,0,1,3,1,9,3,3,5,4,2,3,10
Emily Pease,Emily,Pease,HAW,33,Midfielder,74200,400,400,49.91268765,48,52,1,52,52,52,1,52,0,43.66666667,4,120,67,52,0,CD_I1017286,8,1,LAST,0,HAW,73800,400,1,8,6,4,7,1,4,1,9,4,93
Emily Pease,Emily,Pease,HAW,33,Midfielder,75500,1300,1700,50.88261394,45,57,1,54.5,54.5,54.5,2,109,0,43.66666667,4,120,67,57,0,CD_I1017286,8,2,LAST,0,HAW,74200,1300,1,4,8,9,3,5,8,10,3,4,84
Zara Hamilton,Zara,Hamilton,HAW,35,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1019783,8,0,LAST,0,HAW,28700,0,1,4,10,1,1,1,1,6,8,8,27
Zara Hamilton,Zara,Hamilton,HAW,35,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1019783,8,1,LAST,0,HAW,28700,0,1,6,10,6,8,10,3,2,4,10,82
Zara Hamilton,Zara,Hamilton,HAW,35,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1019783,8,2,LAST,0,HAW,28700,0,1,4,2,2,6,2,4,9,8,1,76
Jessica Allan,Jessica,Allan,HAW,39,Ruck,37400,0,0,22.118387,22,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1007313,8,0,LAST,0,HAW,37400,0,1,5,2,9,4,10,2,1,9,4,78
Jessica Allan,Jessica,Allan,HAW,39,Ruck,37400,0,0,22.118387,22,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1007313,8,1,LAST,0,HAW,37400,0,1,6,2,7,9,3,2,7,4,10,86
Jessica Allan,Jessica,Allan,HAW,39,Ruck,37400,0,0,22.118387,22,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1007313,8,2,LAST,0,HAW,37400,0,1,9,1,4,1,5,8,8,10,4,50
Tess Cattle,Tess,Cattle,HAW,40,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1028179,8,0,LAST,0,HAW,28700,0,1,9,6,3,2,3,8,3,8,4,54
Tess Cattle,Tess,Cattle,HAW,40,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1028179,8,1,LAST,0,HAW,28700,0,1,7,2,3,9,8,2,6,1,8,91
Tess Cattle,Tess,Cattle,HAW,40,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1028179,8,2,LAST,0,HAW,28700,0,1,8,5,10,1,8,6,4,5,9,22
Tegan Cunningham,Tegan,Cunningham,MEL,1,Forward,46700,0,0,27.61841372,28,0,0,0,0,0,0,0,80.8,0,4,120,67,0,0,CD_I1010659,8,0,LAST,0,MEL,46700,0,1,9,5,5,1,7,7,1,4,8,82
Tegan Cunningham,Tegan,Cunningham,MEL,1,Forward,49000,2300,2300,32.96120883,23,46,1,46,46,46,1,46,80.8,0,4,120,67,46,0,CD_I1010659,8,1,LAST,0,MEL,46700,2300,1,4,6,5,4,1,6,5,5,1,87
Tegan Cunningham,Tegan,Cunningham,MEL,1,Forward,52000,3000,5300,35.04497914,23,42,1,44,44,44,2,88,80.8,0,4,120,67,42,0,CD_I1010659,8,2,LAST,0,MEL,49000,3000,1,2,2,3,3,4,6,3,4,9,85
Janet Baird,Janet,Baird,MEL,2,Forward,30800,0,0,18.21514224,18,0,0,0,0,0,0,0,0,24,4,120,67,0,0,CD_I1009797,8,0,LAST,0,MEL,30800,0,1,1,7,10,1,3,10,9,1,6,20
Janet Baird,Janet,Baird,MEL,2,Forward,30800,0,0,18.21514224,18,0,0,0,0,0,0,0,0,24,4,120,67,0,0,CD_I1009797,8,1,LAST,0,MEL,30800,0,1,6,8,2,5,1,9,8,8,8,2
Janet Baird,Janet,Baird,MEL,2,Forward,30800,0,0,18.21514224,18,0,0,0,0,0,0,0,0,24,4,120,67,0,0,CD_I1009797,8,2,LAST,0,MEL,30800,0,1,5,10,3,1,3,7,9,2,5,37
Isabelle Porter,Isabelle,Porter,MEL,3,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,64.11111111,0,4,120,67,0,0,CD_I1010248,8,0,LAST,0,MEL,28700,0,1,10,3,9,6,5,7,3,8,3,1
Isabelle Porter,Isabelle,Porter,MEL,3,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,64.11111111,0,4,120,67,0,0,CD_I1010248,8,1,LAST,0,MEL,28700,0,1,8,9,5,1,3,8,8,7,2,50
Isabelle Porter,Isabelle,Porter,MEL,3,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,64.11111111,0,4,120,67,0,0,CD_I1010248,8,2,LAST,0,MEL,28700,0,1,1,1,9,7,2,3,9,4,9,30
Dominique Carbone,Dominique,Carbone,MEL,4,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,80.6,0,4,120,67,0,0,CD_I1012964,8,0,LAST,0,MEL,28700,0,1,9,4,4,9,5,7,3,5,4,65
Dominique Carbone,Dominique,Carbone,MEL,4,Midfielder,30800,2100,2100,20.71847412,11,33,1,33,33,33,1,33,80.6,0,4,120,67,33,0,CD_I1012964,8,1,LAST,0,MEL,28700,2100,1,10,5,8,8,6,9,2,4,7,95
Dominique Carbone,Dominique,Carbone,MEL,4,Midfielder,32800,2000,4100,22.10529453,14,24,1,28.5,28.5,28.5,2,57,80.6,0,4,120,67,24,0,CD_I1012964,8,2,LAST,0,MEL,30800,2000,1,9,2,7,2,8,4,5,9,7,62
Jasmine Fleming,Jasmine,Fleming,MEL,5,Midfielder,49100,0,0,29.03777545,29,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1019821,8,0,LAST,0,MEL,49100,0,1,6,5,3,9,7,6,1,6,5,46
Jasmine Fleming,Jasmine,Fleming,MEL,5,Midfielder,51900,2800,2800,34.91197425,22,51,1,51,51,51,1,51,0,0,4,120,67,51,0,CD_I1019821,8,1,LAST,0,MEL,49100,2800,1,9,4,4,8,9,4,9,1,5,17
Jasmine Fleming,Jasmine,Fleming,MEL,5,Midfielder,55700,3800,6600,37.5385642,22,47,1,49,49,49,2,98,0,0,4,120,67,47,0,CD_I1019821,8,2,LAST,0,MEL,51900,3800,1,10,4,8,5,1,7,4,1,3,27
Zoe Barbakos,Zoe,Barbakos,MEL,6,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,36.25,0,4,120,67,0,0,CD_I1025662,8,0,LAST,0,MEL,28700,0,1,2,8,6,10,1,6,10,1,2,38
Zoe Barbakos,Zoe,Barbakos,MEL,6,Forward,30400,1700,1700,20.44940303,13,30,1,30,30,30,1,30,36.25,0,4,120,67,30,0,CD_I1025662,8,1,LAST,0,MEL,28700,1700,1,10,5,3,5,3,9,10,2,9,12
Zoe Barbakos,Zoe,Barbakos,MEL,6,Forward,30000,-400,1300,20.2182572,23,10,1,20,20,20,2,40,36.25,0,4,120,67,10,0,CD_I1025662,8,2,LAST,0,MEL,30400,-400,1,2,4,8,7,6,8,2,7,2,44
Aileen Gilroy,Aileen,Gilroy,MEL,7,Defender,76400,0,0,45.18301516,45,0,0,0,0,0,0,0,0,45.2,4,120,67,0,0,CD_I1018953,8,0,LAST,0,MEL,76400,0,1,7,2,1,8,1,9,2,9,9,52
Aileen Gilroy,Aileen,Gilroy,MEL,7,Defender,74200,-2200,-2200,49.91268765,60,37,1,37,37,37,1,37,0,45.2,4,120,67,37,0,CD_I1018953,8,1,LAST,0,MEL,76400,-2200,1,3,3,1,1,4,2,2,1,1,95
Aileen Gilroy,Aileen,Gilroy,MEL,7,Defender,73100,-1100,-3300,49.26515337,54,53,1,45,45,45,2,90,0,45.2,4,120,67,53,0,CD_I1018953,8,2,LAST,0,MEL,74200,-1100,1,4,5,6,2,8,10,4,7,4,33
Tahlia Fellows,Tahlia,Fellows,MEL,8,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,61.90909091,0,4,120,67,0,0,CD_I1022104,8,0,LAST,0,MEL,28700,0,1,9,1,9,1,4,4,3,7,5,53
Tahlia Fellows,Tahlia,Fellows,MEL,8,Forward,28700,0,0,19.30585089,27,10,1,10,10,10,1,10,61.90909091,0,4,120,67,10,0,CD_I1022104,8,1,LAST,0,MEL,28700,0,1,5,9,5,1,1,2,8,5,5,81
Tahlia Fellows,Tahlia,Fellows,MEL,8,Forward,28700,0,0,19.30585089,27,0,0,10,10,10,1,10,61.90909091,0,4,120,67,0,0,CD_I1022104,8,2,LAST,0,MEL,28700,0,1,6,2,10,6,4,1,2,7,2,62
Kate McCarthy,Kate,McCarthy,MEL,9,Forward,40600,0,0,24.01086931,24,0,0,0,0,0,0,0,46,24,4,120,67,0,0,CD_I1005636,8,0,LAST,0,MEL,40600,0,1,7,3,8,9,1,4,5,9,8,74
Kate McCarthy,Kate,McCarthy,MEL,9,Forward,40600,0,0,24.01086931,24,0,0,0,0,0,0,0,46,24,4,120,67,0,0,CD_I1005636,8,1,LAST,0,MEL,40600,0,1,6,3,6,1,9,5,1,10,3,24
Kate McCarthy,Kate,McCarthy,MEL,9,Forward,40200,-400,-400,27.09246464,29,25,1,25,25,25,1,25,46,24,4,120,67,25,0,CD_I1005636,8,2,LAST,0,MEL,40600,-400,1,1,9,6,5,9,2,4,5,4,87
Kaitlyn Ashmore,Kaitlyn,Ashmore,MEL,10,Forward,92800,0,0,54.881987,55,0,0,0,0,0,0,0,0,54.875,4,120,67,0,0,CD_I997649,8,0,LAST,0,MEL,92800,0,1,2,4,8,3,5,8,5,6,9,42
Kaitlyn Ashmore,Kaitlyn,Ashmore,MEL,10,Forward,88600,-4200,-4200,59.59924698,79,35,1,35,35,35,1,35,0,54.875,4,120,67,35,0,CD_I997649,8,1,LAST,0,MEL,92800,-4200,1,2,9,3,8,5,6,4,5,7,44
